Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, пр-кт. Мира, д. 120;1;;41к4022,64к9205,7к4444,73к5140,130к0876,1,13к6921,125к1405,17к0498,53к8575,120в,120в,27к3632,232,40к0595,45к3281,140к5700
г. Москва, пр-кт. Мира, д. 120;2;;193к2809,193#2809,182к8810,146в
г. Москва, пр-кт. Мира, д. 120;3;;213р520,299#213,257р029
г. Москва, пр-кт. Мира, д. 122;1;;09в,036,100.,197 ,100,11в,115к4882
г. Москва, пр-кт. Мира, д. 122;2;;047,1,044,068,056,д43,074,99к1086
г. Москва, пр-кт. Мира, д. 122;3;;113к5153,100к7773,97к0495,101к4504,91к5621,114к3427,2325,82к5261
г. Москва, пр-кт. Мира, д. 122;4;;123к7321,131к9429,138 к4097,140к4241,143к0334,149к4434,127к3672
г. Москва, пр-кт. Мира, д. 122;5;;163к8393,161к1306,169к8864
г. Москва, пр-кт. Мира, д. 122;6;;219в
г. Москва, пр-кт. Мира, д. 122;7;;260к1981,260к1981
г. Москва, пр-кт. Мира, д. 122;8;;122,57
г. Москва, пр-кт. Мира, д. 124, к. 1;2;;24 к 7777
г. Москва, пр-кт. Мира, д. 124, к. 12;3;;362к7777
г. Москва, пр-кт. Мира, д. 124, к. 13;3;;386к0613
г. Москва, пр-кт. Мира, д. 124, к. 15;1;;59,60р111
г. Москва, пр-кт. Мира, д. 124, к. 16;2;;419в
г. Москва, пр-кт. Мира, д. 124, к. 16;3;;#1397
г. Москва, пр-кт. Мира, д. 124, к. 17;1;;99128
г. Москва, пр-кт. Мира, д. 124, к. 19;1;;163в,165 в
г. Москва, пр-кт. Мира, д. 124, к. 20;1;;#423,#423
г. Москва, пр-кт. Мира, д. 129;1;;11р9031
г. Москва, пр-кт. Мира, д. 129;2;;с36в,37#9558
г. Москва, пр-кт. Мира, д. 129;4;;226в
г. Москва, пр-кт. Мира, д. 131;1;;3795
г. Москва, пр-кт. Мира, д. 131;3;;49в2353
г. Москва, пр-кт. Мира, д. 131;4;;68в5309
г. Москва, пр-кт. Мира, д. 131, к. 1;1;;56 в,56в,56в ,с 1 в
г. Москва, пр-кт. Мира, д. 131, к. 1;4;;70в2331
г. Москва, пр-кт. Мира, д. 131, к. 2;1;;2,29в,с1в,52в,11в,49в
г. Москва, пр-кт. Мира, д. 131, к. 2;2;;21в9431
г. Москва, пр-кт. Мира, д. 133;1;;32 и ,12345,8906в,с84в,69 в
г. Москва, пр-кт. Мира, д. 135;1;;с9в,с20в,135
г. Москва, пр-кт. Мира, д. 135;2;;6405
г. Москва, пр-кт. Мира, д. 135;3;;75,60в8062
г. Москва, пр-кт. Мира, д. 135;4;;120,126
г. Москва, пр-кт. Мира, д. 135А;1;;в1в7858,1в7858
г. Москва, пр-кт. Мира, д. 135А;2;;36в498
г. Москва, пр-кт. Мира, д. 135А;3;;51в1256
г. Москва, пр-кт. Мира, д. 146;1;;66к5085,1
г. Москва, пр-кт. Мира, д. 146;2;;203к5078,21
г. Москва, пр-кт. Мира, д. 146;3;68к4945;68к4945,49к3796,3
г. Москва, пр-кт. Мира, д. 146;4;;115к7777
г. Москва, пр-кт. Мира, д. 146;5;;122#7090,128р5241,141#8063,143#5330,141#8063,144#7777,139к1179
г. Москва, пр-кт. Мира, д. 146;7;;с200,184 в
г. Москва, пр-кт. Мира, д. 163;1;;110,85в,28 в,30
г. Москва, пр-кт. Мира, д. 163, к. 1;1;;053в,97к,188в,1,55
г. Москва, пр-кт. Мира, д. 165;1;;*38,28в,103в,104 в,67
г. Москва, пр-кт. Мира, д. 169;1;;9999в7529,40
г. Москва, пр-кт. Мира, д. 169;2;;9999в7529
г. Москва, пр-кт. Мира, д. 171;1;;39в3120,37в2983,24в1889,15в3022,30в4738,5в9683
г. Москва, пр-кт. Мира, д. 171;2;;64в7922,56 в 4991,76в6151,50в8751,59в3017
г. Москва, пр-кт. Мира, д. 171;3;;99в1144,29в4492,59в3017
г. Москва, пр-кт. Мира, д. 179;1;;13в4055
г. Москва, пр-кт. Мира, д. 179;2;;38в3417,24в6470,37в2384
г. Москва, пр-кт. Мира, д. 179;3;;50в5363,60в 7751
г. Москва, пр-кт. Мира, д. 179А;1;;11в1541
г. Москва, пр-кт. Мира, д. 179А;2;;38в2902,30в1275,32в9733
г. Москва, пр-кт. Мира, д. 179А;3;;55в2301
г. Москва, пр-кт. Мира, д. 180;1;;16 к 9893,25 в ,32к146,6к2202
г. Москва, пр-кт. Мира, д. 180;2;;49 ,180,234
г. Москва, пр-кт. Мира, д. 180;3;;72в,68в.,47в
г. Москва, пр-кт. Мира, д. 180;4;;9999в0347
г. Москва, пр-кт. Мира, д. 180;5;;134к1163
г. Москва, пр-кт. Мира, д. 180;6;;378/159, 378/159,378\р219,378,378/154,378 /р 219,378
г. Москва, пр-кт. Мира, д. 182;2;;27к5326,45 в ,39к3170,30к4033
г. Москва, пр-кт. Мира, д. 182;5;;182,129/689
г. Москва, пр-кт. Мира, д. 182;6;;182к4774
г. Москва, пр-кт. Мира, д. 182;7;;212к1137,215к6825,200к8123
г. Москва, пр-кт. Мира, д. 182;8;;255к3188,223в
г. Москва, пр-кт. Мира, д. 182;10;;294к1248
г. Москва, пр-кт. Мира, д. 182;11;;90702630
г. Москва, пр-кт. Мира, д. 182;12;;351р686
г. Москва, пр-кт. Мира, д. 182, к. 2;1;;059#620,5#111,53#555,50#666,50 #. 666,47#012,559#620,14р178,5#111
г. Москва, пр-кт. Мира, д. 182, к. 2;9;;281к5678
г. Москва, пр-кт. Мира, д. 182, к. 2;10;;266к0270
г. Москва, пр-кт. Мира, д. 182, к. 2;11;;275,1,в330
г. Москва, пр-кт. Мира, д. 182, к. 3;1;;12к5144,52к4097,49к5292,68к7370
г. Москва, пр-кт. Мира, д. 183;1;;10в3154
г. Москва, пр-кт. Мира, д. 183;2;;в38в1090,18в8173
г. Москва, пр-кт. Мира, д. 183;3;;в38в1090,47в3974,44в4053,48в7925,4в1510,45в4552,46в5430
г. Москва, пр-кт. Мира, д. 183;4;;с55в2069,54в9269
г. Москва, пр-кт. Мира, д. 184, к. 1;1;;73 в
г. Москва, пр-кт. Мира, д. 184, к. 1;3;;238р333,12#615,147в
г. Москва, пр-кт. Мира, д. 184, к. 2;1;;200к1988,15к7216 ,53к6882,62к2102,46к0084,160 7829,46к0084 ,200к1988,104к7646,10к7927,52в,146к9817,200 к 1988,80к5415,161в,52 в,112к5582
г. Москва, пр-кт. Мира, д. 184, к. 2;2;;293к9675,185к8885,230к7907,302к8915,216к3066,185()8885,194к2566,249к0990,2259446,226к4527,302к8915,3109,256к3309,278 5449
г. Москва, пр-кт. Мира, д. 184, к. 2;3;;416к0904,342к2957,342к2957,445к0562,467к1224,439к7939,329к3430,3430,3853,446 2182
г. Москва, пр-кт. Мира, д. 188;1;;84 в,44в
г. Москва, пр-кт. Мира, д. 188А;1;;7в2240,2в8738
г. Москва, пр-кт. Мира, д. 188А;2;;34в2233,25в5544
г. Москва, пр-кт. Мира, д. 188А;3;;46в5065
г. Москва, пр-кт. Мира, д. 188А;4;;71в4915
г. Москва, пр-кт. Мира, д. 188А;5;;88в4139
г. Москва, пр-кт. Мира, д. 190;1;;68 ,6в,6в 
г. Москва, пр-кт. Мира, д. 198, к. 2;1;;080,145 ,11в0,55 в,075,82в
г. Москва, пр-кт. Мира, д. 200;1;;5в,5в,12в
г. Москва, пр-кт. Мира, д. 200;2;;9560,6451
г. Москва, пр-кт. Мира, д. 200;4;;9150
г. Москва, пр-кт. Мира, д. 202А;1;;6в4089
г. Москва, пр-кт. Мира, д. 202А;2;;36в1850
г. Москва, пр-кт. Мира, д. 202А;3;;51в3150
г. Москва, пр-кт. Мира, д. 202А;4;;74в8157
г. Москва, пр-кт. Мира, д. 27;1;;191 в,191,191в,91в
г. Москва, пр-кт. Мира, д. 27;2;;130в
г. Москва, пр-кт. Мира, д. 29;1;;135/13,135 /13,135
г. Москва, пр-кт. Мира, д. 31;1;#3127;#3127,р3127
г. Москва, пр-кт. Мира, д. 31;2;;22в8416
г. Москва, пр-кт. Мира, д. 38;2;;25в5749
г. Москва, пр-кт. Мира, д. 38;4;;74в1472
г. Москва, пр-кт. Мира, д. 45;1;;7 ,012, 6,5.,1в
г. Москва, пр-кт. Мира, д. 45;3;;34.,28,26 к4046
г. Москва, пр-кт. Мира, д. 46;2;;1959,1959 #,1959#/40
г. Москва, пр-кт. Мира, д. 47, стр. 1;1;;1,010,12, 678,в16 и 678,3141, 259,3, 678,в4 в4989,3141,3141 259,3141 259,99в
г. Москва, пр-кт. Мира, д. 47, стр. 2;1;;2642
г. Москва, пр-кт. Мира, д. 47, стр. 2;2;;28,047
г. Москва, пр-кт. Мира, д. 48, стр. 6;2;;21к4007
г. Москва, пр-кт. Мира, д. 49;1;;" в 14,24-,в77,097,13к1518;13,055-2,10,009 к 5229,055,008к6690,в8в1248,048к0380,049,042 к 9872,к41,в39в7604,036к1381,в35в6316,100,., 2,в17в2059,в16в3783"
г. Москва, пр-кт. Мира, д. 49;2;;104 .,095,098,72 в 072,#70,68 55,066,134к978,055,094,092,089,088,086,083,082,081,с080,078
г. Москва, пр-кт. Мира, д. 51, стр. 1;1;11 В;01в,8115,8115,4120
г. Москва, пр-кт. Мира, д. 51, стр. 1;2;;25в,15в
г. Москва, пр-кт. Мира, д. 51, стр. 1;3;;108в
г. Москва, пр-кт. Мира, д. 51, стр. 1;4;;с41в
г. Москва, пр-кт. Мира, д. 51, стр. 1;5;;52к2421,53к1248,59 .
г. Москва, пр-кт. Мира, д. 56, стр. 2;2;;19к6618
г. Москва, пр-кт. Мира, д. 58;1;;с23,58в,9в,9в,с17в,146з,890,21 в
г. Москва, пр-кт. Мира, д. 58;2;;60в,6321в,6806
г. Москва, пр-кт. Мира, д. 58;3;;83в,с66в,86,345,58в,80в
г. Москва, пр-кт. Мира, д. 58;4;;c101в,126,126,126,120в.
г. Москва, пр-кт. Мира, д. 58;5;;к140к0636,к131к6679,135,в137в4909,в138в8600,к139к5927
г. Москва, пр-кт. Мира, д. 68;1;;70,30к5335,46в7605,34к2253
г. Москва, пр-кт. Мира, д. 68;2;;68,71 в,166
г. Москва, пр-кт. Мира, д. 68;3;;129к1713
г. Москва, пр-кт. Мира, д. 7, стр. 1;1;;9,2к2222,44,5,1к5305
г. Москва, пр-кт. Мира, д. 7, стр. 1;2;;26,38в.
г. Москва, пр-кт. Мира, д. 70;4;;67в,53в
г. Москва, пр-кт. Мира, д. 70А;1;;543 ,345,128,004,543,013,345-,534-
г. Москва, пр-кт. Мира, д. 70А;2;;16 р 0296
г. Москва, пр-кт. Мира, д. 70А;3;;036,019,с37в,с33в,42 в,с35в
г. Москва, пр-кт. Мира, д. 70А;4;;053,120-,128,128 ,128,с51в
г. Москва, пр-кт. Мира, д. 71, стр. 1;2;;28 в,234.,234,24
г. Москва, пр-кт. Мира, д. 71, стр. 1;3;;061 ,26в.,039,062,61,61 в
г. Москва, пр-кт. Мира, д. 71, стр. 1;4;;47,42,41,45-.
г. Москва, пр-кт. Мира, д. 71, стр. 1;5;;48 ,46,57 в.,44,40в,50
г. Москва, пр-кт. Мира, д. 73;1;;247 ,450,8в247,450.,247в17,247 18в,450 ,1
г. Москва, пр-кт. Мира, д. 73;2;;21р7971,29#5234
г. Москва, пр-кт. Мира, д. 73;3;;348-46,620,348.54,55в (348),042,40.,260 ,260,52 348,40в384
г. Москва, пр-кт. Мира, д. 73;4;;с66в,259 -,125 ,259.,125 с064в,259,259 ,125с59в
г. Москва, пр-кт. Мира, д. 73;5;;"069#661,38,135 ,78; 38,075,074#724 38,071,135"
г. Москва, пр-кт. Мира, д. 76;1;;235,с5в,28к7985, 235,с19в,532 ,134,532
г. Москва, пр-кт. Мира, д. 76;2;;36к7020
г. Москва, пр-кт. Мира, д. 76;3;;65к1654,52к9112,54 к 2685,61к275,64к6419,65в1654,7,67 ,68-в
г. Москва, пр-кт. Мира, д. 76;4;;#4230,р4230
г. Москва, пр-кт. Мира, д. 76;5;;с112в,112в
г. Москва, пр-кт. Мира, д. 78;1;;025,017,121,015,027,80,029,004,006,009
г. Москва, пр-кт. Мира, д. 78;2;;47в.,45 в,040,37в
г. Москва, пр-кт. Мира, д. 81;1;;2025в,69в,133*7956
г. Москва, пр-кт. Мира, д. 81;2;;090,152к0610,081,085,093
г. Москва, пр-кт. Мира, д. 81;3;;121к0257,149к5003
г. Москва, пр-кт. Мира, д. 81;4;;9940,171к4629,164к2611,248
г. Москва, пр-кт. Мира, д. 81;5;;178к2685,197к1886
г. Москва, пр-кт. Мира, д. 81;6;;0037в,00037/220 
г. Москва, пр-кт. Мира, д. 81;7;;245в,в 232 в 3380 в
г. Москва, пр-кт. Мира, д. 81;8;;360-267,360, 4862,603 4862к,360 и 255,278 в.,630,360 4862,603, 259,360, 4862,603273
г. Москва, пр-кт. Мира, д. 81;9;;507,289,507,507,507 294в,750283в,705
г. Москва, пр-кт. Мира, д. 85;1;;1к8582
г. Москва, пр-кт. Мира, д. 85;2;;38 к 4369,60к7484,52к6071,59к0460
г. Москва, пр-кт. Мира, д. 85;3;;96к3166,81в
г. Москва, пр-кт. Мира, д. 89;1;;015,042,034,030в,029,023,086к446
г. Москва, пр-кт. Мира, д. 89;2;;086к446,095к051,060к124,66в,067,в68в3141в,в70в5252в,088к230,73к101,086,088к 230,089,091в,98к008
г. Москва, пр-кт. Мира, д. 89;3;;104в,129в ,2025 в,2025в
г. Москва, пр-кт. Мира, д. 89;4;;165в
г. Москва, пр-кт. Мира, д. 91, к. 1;1;;53в,в53в7698в,в11в8352в,в19в9645в,6в,140 в,73в
г. Москва, пр-кт. Мира, д. 97;1;;8к5858
г. Москва, пр-кт. Мира, д. 97;3;;90702630
г. Москва, пр-кт. Мира, д. 97;4;;1234,97
г. Москва, пр-кт. Мира, д. 97;5;;148з,137в,138к
г. Москва, пр-кт. Мира, д. 97;7;;213к5535,213р5535
г. Москва, пр-кт. Мира, д. 97;8;;275к7347,230 
г. Москва, пр-кт. Мира, д. 97;9;;268к3680
г. Москва, пр-кт. Мира, д. 99;1;;8в,32в
г. Москва, пр-кт. Мира, д. 99;2;;068,048,050,055,057,040,44 в,043,037,060,061,063,064
г. Москва, пр-кт. Мира, д. 99;3;;99к6145,96к9238,99к6145,99,74к3071,87к0750,93к2613
г. Москва, пр-кт. Мира, д. 99;4;;в119в8034,123,9940,1005,149
г. Москва, пр-кт. Мира, д. 99;5;;189,163в
г. Москва, пр-кт. Мира, д. 99;6;;в284в8344,189
г. Москва, пр-кт. Мира, д. 99;7;;231к8081,226к2631
г. Москва, пр-кт. Мира, д. 99;8;;286 в,286в
г. Москва, проезд. Будайский, д. 1;1;;176612,17в6612,41в7107,8в5181,16 в 88 18
г. Москва, проезд. Будайский, д. 1;2;;5в7913,57в1856,32в1153, 36в0997
г. Москва, проезд. Будайский, д. 2;1;;8439,1,21в,3в,034
г. Москва, проезд. Будайский, д. 2;2;;51в,3209в,46в
г. Москва, проезд. Будайский, д. 2;3;;8439,80,'',,3984,108
г. Москва, проезд. Будайский, д. 2;4;;110в,9474
г. Москва, проезд. Будайский, д. 2;5;;151в
г. Москва, проезд. Будайский, д. 3;1;;95в,13,22,96в
г. Москва, проезд. Будайский, д. 4;1;;2 в 8178,14в4830,48в8585,2в8178,5в1923
г. Москва, проезд. Будайский, д. 4;2;;23в3692,27в7777
г. Москва, проезд. Будайский, д. 4;3;;57 в 8979
г. Москва, проезд. Будайский, д. 6, к. 1;1;;17в3913в,17в3913,4в 4827,5в
г. Москва, проезд. Будайский, д. 6, к. 1;2;;21 в 5072,33в9699,21в5072
г. Москва, проезд. Будайский, д. 6, к. 1;3;;42в2839,58в7621,44в3340,4в1750
г. Москва, проезд. Будайский, д. 6, к. 2;1;;4в3711
г. Москва, проезд. Будайский, д. 6, к. 2;2;;24в9132
г. Москва, проезд. Будайский, д. 6, к. 2;3;;59в3794,41в4779
г. Москва, проезд. Будайский, д. 7, к. 1;1;;53в2172,51в4675
г. Москва, проезд. Будайский, д. 7, к. 1;3;;74в8403,76в8809
г. Москва, проезд. Будайский, д. 7, к. 2;1;;р15,4в4230,9 в
г. Москва, проезд. Будайский, д. 7, к. 2;2;;24в3933
г. Москва, проезд. Будайский, д. 7, к. 2;3;;32#.2010 ,4в4230,4в4230/26#9378,30в7020
г. Москва, проезд. Будайский, д. 9;2;;101в,110в,80в
г. Москва, проезд. Кадомцева, д. 11, к. 1;1;;65в9493
г. Москва, проезд. Кадомцева, д. 11, к. 1;2;;4663
г. Москва, проезд. Кадомцева, д. 11, к. 1;3;;54в3569
г. Москва, проезд. Кадомцева, д. 11, к. 2;1;;7025
г. Москва, проезд. Кадомцева, д. 11, к. 2;2;;30 в 
г. Москва, проезд. Кадомцева, д. 13;1;;19в,8в
г. Москва, проезд. Кадомцева, д. 13;2;;36 в ,с36 в ,36в,24 в,с46в,49 в,36в
г. Москва, проезд. Кадомцева, д. 13;3;;55в3182,в67в8602,57в9795,64 в 7635,63в9118
г. Москва, проезд. Кадомцева, д. 17;1;;59в,61в,26в
г. Москва, проезд. Кадомцева, д. 19;1;;1в,88в,67в,4в,63,с1в,67 в,29в
г. Москва, проезд. Кадомцева, д. 21;1;;65 ,55в,11в,37в
г. Москва, проезд. Кадомцева, д. 23;2;;в159
г. Москва, проезд. Кадомцева, д. 3;1;;36в,7240,36 в
г. Москва, проезд. Кадомцева, д. 5, к. 1;1;;626,639
г. Москва, проезд. Кадомцева, д. 5, к. 2;1;;092в
г. Москва, проезд. Кадомцева, д. 5, к. 2;2;;2744,110в
г. Москва, проезд. Кадомцева, д. 5, к. 2;3;;177в,156в,с170в
г. Москва, проезд. Кадомцева, д. 5, к. 2;4;;5в,216,2,203в,5в
г. Москва, проезд. Кадомцева, д. 5, к. 2;5;;с241в,218в
г. Москва, проезд. Кадомцева, д. 5, к. 2;6;;275в
г. Москва, проезд. Кадомцева, д. 7;1;;66в,75 в,66в
г. Москва, проезд. Кадомцева, д. 9;2;;1365
г. Москва, проезд. Сельскохозяйственный 1-й, д. 3;1;;4 в ,4 в,4в
г. Москва, проезд. Сельскохозяйственный 1-й, д. 3;2;;61 в
г. Москва, проезд. Сельскохозяйственный 1-й, д. 3;3;;35 в,95в
г. Москва, проезд. Сельскохозяйственный 1-й, д. 3;4;;124 в,124в,'',107в
г. Москва, проезд. Сельскохозяйственный 1-й, д. 5;1;;8в6422,76в7096
г. Москва, проезд. Сельскохозяйственный 1-й, д. 5;2;;31в9578,22в1294,32в8587
г. Москва, проезд. Сельскохозяйственный 1-й, д. 5;3;;70в9463
г. Москва, проезд. Сельскохозяйственный 1-й, д. 5;4;;70в9463,71в3126,76в7096
г. Москва, проезд. Серебрякова, д. 1/2;1;;в33в0214,48в7039
г. Москва, проезд. Серебрякова, д. 3;1;;9в,9,3128,16в,3в
г. Москва, проезд. Серебрякова, д. 3;2;5394;3724,34 в ,1234,7в
г. Москва, проезд. Серебрякова, д. 3;3;;84в,1234
г. Москва, проезд. Серебрякова, д. 3;4;;126в
г. Москва, проезд. Серебрякова, д. 3;5;;в196в77543,143в,168-
г. Москва, проезд. Серебрякова, д. 3;6;;в96в7543,9876в,194в,в196в7543
г. Москва, проезд. Серебрякова, д. 3;7;2510;39в,231в,238 
г. Москва, проезд. Серебрякова, д. 5;1;;99,83в,1,40,26 в
г. Москва, проезд. Серебрякова, д. 7;1;;в232в6351,в23в9632,1,в12в0278,в5в0649,в13в9509,в4в4326,в16в1712,в18в2520
г. Москва, проезд. Серебрякова, д. 7;2;;в218в1530,1234,в68в7002,в73в1662
г. Москва, проезд. Серебрякова, д. 7;3;;93 в,в96в4458,в107в3866,083
г. Москва, проезд. Серебрякова, д. 7;4;;в135в0817
г. Москва, проезд. Серебрякова, д. 7;5;;146 в,в252в6351,в172,в179в3172,в177в6638,в165в9864,в1649019,155 ,в149,в141в,в155в1486
г. Москва, проезд. Серебрякова, д. 7;6;;9876в,197 в,197в,в9876в,в206в2015 в,210 в
г. Москва, проезд. Серебрякова, д. 7;7;в244в1111в;в228в4653,251в,223в
г. Москва, проезд. Серебрякова, д. 7;8;;в63в2735,в278в2699,в63в 2735,в274в3403
г. Москва, проезд. Серебрякова, д. 9, к. 1;1;;в56в3437,60,в16в1712,02,в24в4428,в27в8491,в36в8508,37в9855,в4в4326,в41в3521,в44в6523,в63в2735,в48в2369,в149в0419,в5в0649,52в6351,в57в9855,в58в0786,в66в3751,68в,в7в7236,в72в4512,в74в3403,в84в9772,в89в0376,в94в1310,в11в8874
г. Москва, проезд. Серебрякова, д. 9, к. 2;1;в68в2301;34в,1234,50в,в 54 в 2252
г. Москва, проезд. Серебрякова, д. 9, к. 2;2;;в7264,в19в5353,92в
г. Москва, проезд. Серебрякова, д. 9, к. 3;1;;в 30 в 2765,5в,'',2510,8в
г. Москва, ул. Бажова, д. 1;1;;9999в0318,с4,9999к0318
г. Москва, ул. Бажова, д. 11, к. 1;1;;202,2547
г. Москва, ул. Бажова, д. 11, к. 1;2;;12в5918
г. Москва, ул. Бажова, д. 11, к. 1;3;;с14в,15в,2547
г. Москва, ул. Бажова, д. 13, к. 2;1;;53в,37 в,47в
г. Москва, ул. Бажова, д. 13, к. 2;2;;в1062,5019,5769,17 в 1499,15в1556,1854,1283,2973,k1062,1584,8968,9173,3557
г. Москва, ул. Бажова, д. 13, к. 2;3;5019;5019
г. Москва, ул. Бажова, д. 13, к. 2;4;;148в
г. Москва, ул. Бажова, д. 15, к. 2;1;;14 в
г. Москва, ул. Бажова, д. 16;3;;29#8875,29р8875
г. Москва, ул. Бажова, д. 16;4;;30#6411
г. Москва, ул. Бажова, д. 2;1;;11в,'', ,9999#4519
г. Москва, ул. Бажова, д. 20;1;;83 в,21в,66в,40в,-,21 в,66 в,46в,4в,66 в 
г. Москва, ул. Бажова, д. 3;1;;14b2394
г. Москва, ул. Бажова, д. 3;2;;22в2341,22в3007,29в2343,37в1722
г. Москва, ул. Бажова, д. 3;3;;9999в9233,29в2343
г. Москва, ул. Бажова, д. 4;1;;19 в ,27 в
г. Москва, ул. Бажова, д. 4;4;;99р8787,13в
г. Москва, ул. Бажова, д. 4;5;;955899
г. Москва, ул. Бажова, д. 5;1;;9999в6910
г. Москва, ул. Бажова, д. 5;2;;20в6406
г. Москва, ул. Бажова, д. 5;3;;11 в
г. Москва, ул. Бажова, д. 7;2;;9999в3485
г. Москва, ул. Бажова, д. 7;3;;9999в0246
г. Москва, ул. Бажова, д. 8;1;;0 8,0
г. Москва, ул. Бажова, д. 8;9;;561к237,561к237,
г. Москва, ул. Бажова, д. 9;3;;с40в,с38в
г. Москва, ул. Будайская, д. 11;1;;4б6262,10в 2248,4 в 6262,45в5643
г. Москва, ул. Будайская, д. 11;2;;16к8805,22в3823,19в6801
г. Москва, ул. Будайская, д. 11;3;;42в4148,42в4148,44в6842,32в9293
г. Москва, ул. Будайская, д. 13;1;;60в,51в
г. Москва, ул. Будайская, д. 7;1;;5к6924/5,457,52к371,70к7609,к1150,558899,70 к 7609,41 к 5307,49к9375 ,74к4860,457/76,5к6924/5,457/54,93к4971/93,93к4971,457/ 9 ,98к1150,54к3742
г. Москва, ул. Будайская, д. 9;1;;85в1130,14*8490, р,101в6028,19 в 8025,14 в 8490,3в9349,97в3673
г. Москва, ул. Вильгельма Пика, д. 4А;1;;17в3052,9 в 6502,9в6502
г. Москва, ул. Вильгельма Пика, д. 4А;2;;24в9778,25в1819
г. Москва, ул. Докукина, д. 11, к. 1;1;;7в4593,19в9983,3в9368
г. Москва, ул. Докукина, д. 11, к. 1;3;;39в5717,42в5333,36в1662
г. Москва, ул. Докукина, д. 11, к. 2;1;;15в1286
г. Москва, ул. Докукина, д. 11, к. 2;2;;29в,19в
г. Москва, ул. Докукина, д. 3, к. 1;1;;1в,17 в ,9#4629,14р8643,26р5452,9р4629
г. Москва, ул. Докукина, д. 3, к. 1;2;;с49в
г. Москва, ул. Докукина, д. 3, к. 1;3;;3819,93в
г. Москва, ул. Докукина, д. 3, к. 1;4;;127,120в,110в,124в
г. Москва, ул. Докукина, д. 3, к. 1;5;;148 в,154в,3852
г. Москва, ул. Докукина, д. 3, к. 2;1;; с 16 в,7в,14в,2в,с16в,16в
г. Москва, ул. Докукина, д. 3, к. 2;3;9999*3974;44 в,1285
г. Москва, ул. Докукина, д. 5, к. 1;1;;12к1756,1,1в,3к3881,44к5651,38к3370
г. Москва, ул. Докукина, д. 5, к. 1;2;;50к1476,66к3306,80 к 1417,50к,80к1417
г. Москва, ул. Докукина, д. 7, к. 1;1;;19к852,11к786
г. Москва, ул. Докукина, д. 7, к. 1;2;;28в7622,24в9413
г. Москва, ул. Докукина, д. 7, к. 1;3;;148 , 42
г. Москва, ул. Докукина, д. 9, к. 2;1;;3748,к3648,1
