Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, пр-кт. Мира, д. 120;1;;41к4022,64к9205,7к4444,73к5140,130к0876,1,13к6921,125к1405,17к0498,53к8575,120в,120в,27к3632,232,40к0595,45к3281,140к5700
г. Москва, пр-кт. Мира, д. 120;2;;193к2809,193#2809,182к8810,146в
г. Москва, пр-кт. Мира, д. 120;3;;213р520,299#213,257р029
г. Москва, пр-кт. Мира, д. 122;1;;09в,036,100.,197 ,100,11в,115к4882
г. Москва, пр-кт. Мира, д. 122;2;;047,1,044,068,056,д43,074,99к1086
г. Москва, пр-кт. Мира, д. 122;3;;113к5153,100к7773,97к0495,101к4504,91к5621,114к3427,2325,82к5261
г. Москва, пр-кт. Мира, д. 122;4;;123к7321,131к9429,138 к4097,140к4241,143к0334,149к4434,127к3672
г. Москва, пр-кт. Мира, д. 122;5;;163к8393,161к1306,169к8864
г. Москва, пр-кт. Мира, д. 122;6;;219в
г. Москва, пр-кт. Мира, д. 122;7;;260к1981,260к1981
г. Москва, пр-кт. Мира, д. 122;8;;122,57
г. Москва, пр-кт. Мира, д. 124, к. 1;2;;24 к 7777
г. Москва, пр-кт. Мира, д. 124, к. 12;3;;362к7777
г. Москва, пр-кт. Мира, д. 124, к. 13;3;;386к0613
г. Москва, пр-кт. Мира, д. 124, к. 15;1;;59,60р111
г. Москва, пр-кт. Мира, д. 124, к. 16;2;;419в
г. Москва, пр-кт. Мира, д. 124, к. 16;3;;#1397
г. Москва, пр-кт. Мира, д. 124, к. 17;1;;99128
г. Москва, пр-кт. Мира, д. 124, к. 19;1;;163в,165 в
г. Москва, пр-кт. Мира, д. 124, к. 20;1;;#423,#423
г. Москва, пр-кт. Мира, д. 129;1;;11р9031
г. Москва, пр-кт. Мира, д. 129;2;;с36в,37#9558
г. Москва, пр-кт. Мира, д. 129;4;;226в
г. Москва, пр-кт. Мира, д. 131;1;;3795
г. Москва, пр-кт. Мира, д. 131;3;;49в2353
г. Москва, пр-кт. Мира, д. 131;4;;68в5309
г. Москва, пр-кт. Мира, д. 131, к. 1;1;;56 в,56в,56в ,с 1 в
г. Москва, пр-кт. Мира, д. 131, к. 1;4;;70в2331
г. Москва, пр-кт. Мира, д. 131, к. 2;1;;2,29в,с1в,52в,11в,49в
г. Москва, пр-кт. Мира, д. 131, к. 2;2;;21в9431
г. Москва, пр-кт. Мира, д. 133;1;;32 и ,12345,8906в,с84в,69 в
г. Москва, пр-кт. Мира, д. 135;1;;с9в,с20в,135
г. Москва, пр-кт. Мира, д. 135;2;;6405
г. Москва, пр-кт. Мира, д. 135;3;;75,60в8062
г. Москва, пр-кт. Мира, д. 135;4;;120,126
г. Москва, пр-кт. Мира, д. 135А;1;;в1в7858,1в7858
г. Москва, пр-кт. Мира, д. 135А;2;;36в498
г. Москва, пр-кт. Мира, д. 135А;3;;51в1256
г. Москва, пр-кт. Мира, д. 146;1;;66к5085,1
г. Москва, пр-кт. Мира, д. 146;2;;203к5078,21
г. Москва, пр-кт. Мира, д. 146;3;68к4945;68к4945,49к3796,3
г. Москва, пр-кт. Мира, д. 146;4;;115к7777
г. Москва, пр-кт. Мира, д. 146;5;;122#7090,128р5241,141#8063,143#5330,141#8063,144#7777,139к1179
г. Москва, пр-кт. Мира, д. 146;7;;с200,184 в
г. Москва, пр-кт. Мира, д. 163;1;;110,85в,28 в,30
г. Москва, пр-кт. Мира, д. 163, к. 1;1;;053в,97к,188в,1,55
г. Москва, пр-кт. Мира, д. 165;1;;*38,28в,103в,104 в,67
г. Москва, пр-кт. Мира, д. 169;1;;9999в7529,40
г. Москва, пр-кт. Мира, д. 169;2;;9999в7529
г. Москва, пр-кт. Мира, д. 171;1;;39в3120,37в2983,24в1889,15в3022,30в4738,5в9683
г. Москва, пр-кт. Мира, д. 171;2;;64в7922,56 в 4991,76в6151,50в8751,59в3017
г. Москва, пр-кт. Мира, д. 171;3;;99в1144,29в4492,59в3017
г. Москва, пр-кт. Мира, д. 179;1;;13в4055
г. Москва, пр-кт. Мира, д. 179;2;;38в3417,24в6470,37в2384
г. Москва, пр-кт. Мира, д. 179;3;;50в5363,60в 7751
г. Москва, пр-кт. Мира, д. 179А;1;;11в1541
г. Москва, пр-кт. Мира, д. 179А;2;;38в2902,30в1275,32в9733
г. Москва, пр-кт. Мира, д. 179А;3;;55в2301
г. Москва, пр-кт. Мира, д. 180;1;;16 к 9893,25 в ,32к146,6к2202
г. Москва, пр-кт. Мира, д. 180;2;;49 ,180,234
г. Москва, пр-кт. Мира, д. 180;3;;72в,68в.,47в
г. Москва, пр-кт. Мира, д. 180;4;;9999в0347
г. Москва, пр-кт. Мира, д. 180;5;;134к1163
г. Москва, пр-кт. Мира, д. 180;6;;378/159, 378/159,378\р219,378,378/154,378 /р 219,378
г. Москва, пр-кт. Мира, д. 182;2;;27к5326,45 в ,39к3170,30к4033
г. Москва, пр-кт. Мира, д. 182;5;;182,129/689
г. Москва, пр-кт. Мира, д. 182;6;;182к4774
г. Москва, пр-кт. Мира, д. 182;7;;212к1137,215к6825,200к8123
г. Москва, пр-кт. Мира, д. 182;8;;255к3188,223в
г. Москва, пр-кт. Мира, д. 182;10;;294к1248
г. Москва, пр-кт. Мира, д. 182;11;;90702630
г. Москва, пр-кт. Мира, д. 182;12;;351р686
г. Москва, пр-кт. Мира, д. 182, к. 2;1;;059#620,5#111,53#555,50#666,50 #. 666,47#012,559#620,14р178,5#111
г. Москва, пр-кт. Мира, д. 182, к. 2;9;;281к5678
г. Москва, пр-кт. Мира, д. 182, к. 2;10;;266к0270
г. Москва, пр-кт. Мира, д. 182, к. 2;11;;275,1,в330
г. Москва, пр-кт. Мира, д. 182, к. 3;1;;12к5144,52к4097,49к5292,68к7370
г. Москва, пр-кт. Мира, д. 183;1;;10в3154
г. Москва, пр-кт. Мира, д. 183;2;;в38в1090,18в8173
г. Москва, пр-кт. Мира, д. 183;3;;в38в1090,47в3974,44в4053,48в7925,4в1510,45в4552,46в5430
г. Москва, пр-кт. Мира, д. 183;4;;с55в2069,54в9269
г. Москва, пр-кт. Мира, д. 184, к. 1;1;;73 в
г. Москва, пр-кт. Мира, д. 184, к. 1;3;;238р333,12#615,147в
г. Москва, пр-кт. Мира, д. 184, к. 2;1;;200к1988,15к7216 ,53к6882,62к2102,46к0084,160 7829,46к0084 ,200к1988,104к7646,10к7927,52в,146к9817,200 к 1988,80к5415,161в,52 в,112к5582
г. Москва, пр-кт. Мира, д. 184, к. 2;2;;293к9675,185к8885,230к7907,302к8915,216к3066,185()8885,194к2566,249к0990,2259446,226к4527,302к8915,3109,256к3309,278 5449
г. Москва, пр-кт. Мира, д. 184, к. 2;3;;416к0904,342к2957,342к2957,445к0562,467к1224,439к7939,329к3430,3430,3853,446 2182
г. Москва, пр-кт. Мира, д. 188;1;;84 в,44в
г. Москва, пр-кт. Мира, д. 188А;1;;7в2240,2в8738
г. Москва, пр-кт. Мира, д. 188А;2;;34в2233,25в5544
г. Москва, пр-кт. Мира, д. 188А;3;;46в5065
г. Москва, пр-кт. Мира, д. 188А;4;;71в4915
г. Москва, пр-кт. Мира, д. 188А;5;;88в4139
г. Москва, пр-кт. Мира, д. 190;1;;68 ,6в,6в 
г. Москва, пр-кт. Мира, д. 198, к. 2;1;;080,145 ,11в0,55 в,075,82в
г. Москва, пр-кт. Мира, д. 200;1;;5в,5в,12в
г. Москва, пр-кт. Мира, д. 200;2;;9560,6451
г. Москва, пр-кт. Мира, д. 200;4;;9150
г. Москва, пр-кт. Мира, д. 202А;1;;6в4089
г. Москва, пр-кт. Мира, д. 202А;2;;36в1850
г. Москва, пр-кт. Мира, д. 202А;3;;51в3150
г. Москва, пр-кт. Мира, д. 202А;4;;74в8157
г. Москва, пр-кт. Мира, д. 27;1;;191 в,191,191в,91в
г. Москва, пр-кт. Мира, д. 27;2;;130в
г. Москва, пр-кт. Мира, д. 29;1;;135/13,135 /13,135
г. Москва, пр-кт. Мира, д. 31;1;#3127;#3127,р3127
г. Москва, пр-кт. Мира, д. 31;2;;22в8416
г. Москва, пр-кт. Мира, д. 38;2;;25в5749
г. Москва, пр-кт. Мира, д. 38;4;;74в1472
г. Москва, пр-кт. Мира, д. 45;1;;7 ,012, 6,5.,1в
г. Москва, пр-кт. Мира, д. 45;3;;34.,28,26 к4046
г. Москва, пр-кт. Мира, д. 46;2;;1959,1959 #,1959#/40
г. Москва, пр-кт. Мира, д. 47, стр. 1;1;;1,010,12, 678,в16 и 678,3141, 259,3, 678,в4 в4989,3141,3141 259,3141 259,99в
г. Москва, пр-кт. Мира, д. 47, стр. 2;1;;2642
г. Москва, пр-кт. Мира, д. 47, стр. 2;2;;28,047
г. Москва, пр-кт. Мира, д. 48, стр. 6;2;;21к4007
г. Москва, пр-кт. Мира, д. 49;1;;" в 14,24-,в77,097,13к1518;13,055-2,10,009 к 5229,055,008к6690,в8в1248,048к0380,049,042 к 9872,к41,в39в7604,036к1381,в35в6316,100,., 2,в17в2059,в16в3783"
г. Москва, пр-кт. Мира, д. 49;2;;104 .,095,098,72 в 072,#70,68 55,066,134к978,055,094,092,089,088,086,083,082,081,с080,078
г. Москва, пр-кт. Мира, д. 51, стр. 1;1;11 В;01в,8115,8115,4120
г. Москва, пр-кт. Мира, д. 51, стр. 1;2;;25в,15в
г. Москва, пр-кт. Мира, д. 51, стр. 1;3;;108в
г. Москва, пр-кт. Мира, д. 51, стр. 1;4;;с41в
г. Москва, пр-кт. Мира, д. 51, стр. 1;5;;52к2421,53к1248,59 .
г. Москва, пр-кт. Мира, д. 56, стр. 2;2;;19к6618
г. Москва, пр-кт. Мира, д. 58;1;;с23,58в,9в,9в,с17в,146з,890,21 в
г. Москва, пр-кт. Мира, д. 58;2;;60в,6321в,6806
г. Москва, пр-кт. Мира, д. 58;3;;83в,с66в,86,345,58в,80в
г. Москва, пр-кт. Мира, д. 58;4;;c101в,126,126,126,120в.
г. Москва, пр-кт. Мира, д. 58;5;;к140к0636,к131к6679,135,в137в4909,в138в8600,к139к5927
г. Москва, пр-кт. Мира, д. 68;1;;70,30к5335,46в7605,34к2253
г. Москва, пр-кт. Мира, д. 68;2;;68,71 в,166
г. Москва, пр-кт. Мира, д. 68;3;;129к1713
г. Москва, пр-кт. Мира, д. 7, стр. 1;1;;9,2к2222,44,5,1к5305
г. Москва, пр-кт. Мира, д. 7, стр. 1;2;;26,38в.
г. Москва, пр-кт. Мира, д. 70;4;;67в,53в
г. Москва, пр-кт. Мира, д. 70А;1;;543 ,345,128,004,543,013,345-,534-
г. Москва, пр-кт. Мира, д. 70А;2;;16 р 0296
г. Москва, пр-кт. Мира, д. 70А;3;;036,019,с37в,с33в,42 в,с35в
г. Москва, пр-кт. Мира, д. 70А;4;;053,120-,128,128 ,128,с51в
г. Москва, пр-кт. Мира, д. 71, стр. 1;2;;28 в,234.,234,24
г. Москва, пр-кт. Мира, д. 71, стр. 1;3;;061 ,26в.,039,062,61,61 в
г. Москва, пр-кт. Мира, д. 71, стр. 1;4;;47,42,41,45-.
г. Москва, пр-кт. Мира, д. 71, стр. 1;5;;48 ,46,57 в.,44,40в,50
г. Москва, пр-кт. Мира, д. 73;1;;247 ,450,8в247,450.,247в17,247 18в,450 ,1
г. Москва, пр-кт. Мира, д. 73;2;;21р7971,29#5234
г. Москва, пр-кт. Мира, д. 73;3;;348-46,620,348.54,55в (348),042,40.,260 ,260,52 348,40в384
г. Москва, пр-кт. Мира, д. 73;4;;с66в,259 -,125 ,259.,125 с064в,259,259 ,125с59в
г. Москва, пр-кт. Мира, д. 73;5;;"069#661,38,135 ,78; 38,075,074#724 38,071,135"
г. Москва, пр-кт. Мира, д. 76;1;;235,с5в,28к7985, 235,с19в,532 ,134,532
г. Москва, пр-кт. Мира, д. 76;2;;36к7020
г. Москва, пр-кт. Мира, д. 76;3;;65к1654,52к9112,54 к 2685,61к275,64к6419,65в1654,7,67 ,68-в
г. Москва, пр-кт. Мира, д. 76;4;;#4230,р4230
г. Москва, пр-кт. Мира, д. 76;5;;с112в,112в
г. Москва, пр-кт. Мира, д. 78;1;;025,017,121,015,027,80,029,004,006,009
г. Москва, пр-кт. Мира, д. 78;2;;47в.,45 в,040,37в
г. Москва, пр-кт. Мира, д. 81;1;;2025в,69в,133*7956
г. Москва, пр-кт. Мира, д. 81;2;;090,152к0610,081,085,093
г. Москва, пр-кт. Мира, д. 81;3;;121к0257,149к5003
г. Москва, пр-кт. Мира, д. 81;4;;9940,171к4629,164к2611,248
г. Москва, пр-кт. Мира, д. 81;5;;178к2685,197к1886
г. Москва, пр-кт. Мира, д. 81;6;;0037в,00037/220 
г. Москва, пр-кт. Мира, д. 81;7;;245в,в 232 в 3380 в
г. Москва, пр-кт. Мира, д. 81;8;;360-267,360, 4862,603 4862к,360 и 255,278 в.,630,360 4862,603, 259,360, 4862,603273
г. Москва, пр-кт. Мира, д. 81;9;;507,289,507,507,507 294в,750283в,705
г. Москва, пр-кт. Мира, д. 85;1;;1к8582
г. Москва, пр-кт. Мира, д. 85;2;;38 к 4369,60к7484,52к6071,59к0460
г. Москва, пр-кт. Мира, д. 85;3;;96к3166,81в
г. Москва, пр-кт. Мира, д. 89;1;;015,042,034,030в,029,023,086к446
г. Москва, пр-кт. Мира, д. 89;2;;086к446,095к051,060к124,66в,067,в68в3141в,в70в5252в,088к230,73к101,086,088к 230,089,091в,98к008
г. Москва, пр-кт. Мира, д. 89;3;;104в,129в ,2025 в,2025в
г. Москва, пр-кт. Мира, д. 89;4;;165в
г. Москва, пр-кт. Мира, д. 91, к. 1;1;;53в,в53в7698в,в11в8352в,в19в9645в,6в,140 в,73в
г. Москва, пр-кт. Мира, д. 97;1;;8к5858
г. Москва, пр-кт. Мира, д. 97;3;;90702630
г. Москва, пр-кт. Мира, д. 97;4;;1234,97
г. Москва, пр-кт. Мира, д. 97;5;;148з,137в,138к
г. Москва, пр-кт. Мира, д. 97;7;;213к5535,213р5535
г. Москва, пр-кт. Мира, д. 97;8;;275к7347,230 
г. Москва, пр-кт. Мира, д. 97;9;;268к3680
г. Москва, пр-кт. Мира, д. 99;1;;8в,32в
г. Москва, пр-кт. Мира, д. 99;2;;068,048,050,055,057,040,44 в,043,037,060,061,063,064
г. Москва, пр-кт. Мира, д. 99;3;;99к6145,96к9238,99к6145,99,74к3071,87к0750,93к2613
г. Москва, пр-кт. Мира, д. 99;4;;в119в8034,123,9940,1005,149
г. Москва, пр-кт. Мира, д. 99;5;;189,163в
г. Москва, пр-кт. Мира, д. 99;6;;в284в8344,189
г. Москва, пр-кт. Мира, д. 99;7;;231к8081,226к2631
г. Москва, пр-кт. Мира, д. 99;8;;286 в,286в
г. Москва, проезд. Хибинский, д. 14;1;;. 1в,48в,52
г. Москва, проезд. Хибинский, д. 14;2;;666в,94р9212,79в,69в,75*0765,790765,79р0765,58в,60в,66в
г. Москва, проезд. Хибинский, д. 26;1;;1в,8 в,8в,9в
г. Москва, проезд. Хибинский, д. 26;2;;34в,26в,23в
г. Москва, проезд. Хибинский, д. 26;3;;в41,41в
г. Москва, проезд. Хибинский, д. 26;4;;66 в ,80 в,66в
г. Москва, проезд. Хибинский, д. 28;2;;9420
г. Москва, проезд. Хибинский, д. 30, к. 1;1;;58в,042 в,88 в. ,49к,107в,54в,с92в,67в,115 в ,068в,3в,68
г. Москва, проезд. Хибинский, д. 30, к. 2;1;;212,1
г. Москва, проезд. Хибинский, д. 32;1;;2к1994,1к1226
г. Москва, проезд. Югорский, д. 16/13;2;;15 в
г. Москва, проезд. Югорский, д. 22, к. 2;1;;10 в9721,10 в
г. Москва, проезд. Югорский, д. 22, к. 2;2;;61к8109
г. Москва, проезд. Югорский, д. 22, к. 2;3;;в50в3538,59в,в54в3837,в60в0645
г. Москва, проезд. Югорский, д. 6;1;;37,6в,в12в7861,15в,16в,15 в
г. Москва, проезд. Югорский, д. 6;2;;#74#5263,#82#8175,#80#7394,75в0321,#83#7676,#55#6520,в80в7394,в84в2816,в87в7604,#76#6523,+90+2168,#91#5498,2627*,73 3506,#93#4847,#96#5249,#99#6127,#91#9498,в101в0406,#57#3017,в56в2306,в104в7362,#103#3928,к101к0406,в73в3506,в76в6523,#69#3573,в66в1360,в65в4762,#65#4762
г. Москва, проезд. Югорский, д. 6;3;;#117#5163,#105#2132,*149*8573,#106#4261,р129р1523,#108#8268,#146#7505,р113р5363,#144#7476,#156#3435,#142#6582,*111*3687,#140#0474,р109р0325,#137#0120,#109#0325,#115#6320,р152р0238,#133#2607,#121#5636,р125р1262,#130#7343,р120р4284,#122#0507,#155#3279
г. Москва, проезд. Югорский, д. 6;4;;1738598,'',в196в1546
г. Москва, ул. Вешних Вод, д. 2;1;;92р0014
г. Москва, ул. Вешних Вод, д. 2, к. 1;1;;100,23к4231,24к3060
г. Москва, ул. Вешних Вод, д. 2, к. 2;1;;5555, 53,5555/32,5555 12,5555,63,241в,5555 10,5555 12,5555,'',5555,57,1,48 к,100,5555 .
г. Москва, ул. Вешних Вод, д. 2, к. 2;2;;127,80в,55
г. Москва, ул. Вешних Вод, д. 2, к. 2;3;;183к6282
г. Москва, ул. Вешних Вод, д. 2, к. 2;4;;264в,228#1652,227,214в
г. Москва, ул. Вешних Вод, д. 2, к. 3;1;;в 11 в 2373,7в,в11в2373
г. Москва, ул. Вешних Вод, д. 2, к. 3;2;;#18#2762,#25#3716,р32р5624
г. Москва, ул. Вешних Вод, д. 2, к. 3;3;;в40в1658,37в,в 40 в 1658,в43в6972
г. Москва, ул. Вешних Вод, д. 2, к. 4;1;;в7в7235,в11в8043,в8в3258
г. Москва, ул. Вешних Вод, д. 2, к. 4;2;;в26в3797
г. Москва, ул. Вешних Вод, д. 2, к. 5;1;;27к1275,51к2340,63к1070,27к1275,63к1070,26к8233,33 к 3834
г. Москва, ул. Вешних Вод, д. 2, к. 5;2;;200к6928
г. Москва, ул. Вешних Вод, д. 2, к. 5;3;;147к5477,172,1754790,134*,1331089,175к4790,187в,195к8674,к1477802,200к0369,158к9058,163к0216,165в
г. Москва, ул. Вешних Вод, д. 2, к. 5;4;;241к4513,221#6521,237в,257к2182,247к0386,209,258к1046,2010044,333к3333
г. Москва, ул. Вешних Вод, д. 2, к. 6;1;;3в,5р,13 в,12в,17в,10р1064,21в,5в,37#5847
г. Москва, ул. Вешних Вод, д. 2, к. 6;2;;33в,44#6377,65в,75в
г. Москва, ул. Вешних Вод, д. 4, к. 1;1;;7в,3,52в,109в,03в,в39в
г. Москва, ул. Вешних Вод, д. 6, к. 1;1;;66#4227,74#3175 ,6320,8273,5049,8439,101р9172,с17в6,78 #.1531,46в9791,8#2597,66р4227
г. Москва, ул. Вешних Вод, д. 6, к. 2;1;;192к1256,109,191в,192к1256,118 ,113к1982
г. Москва, ул. Вешних Вод, д. 8, к. 1;1;22#7396;18 в,18 в,16*0157,13#5397,25р7721,8#4619,14в7220,16#0157,16р0157
г. Москва, ул. Вешних Вод, д. 8, к. 1;2;;68,61,в42,69
г. Москва, ул. Вешних Вод, д. 8, к. 1;3;;с84в,с94в,ф5в,47
г. Москва, ул. Вешних Вод, д. 8, к. 1;4;;97 #.1394,34в,134 в 
г. Москва, ул. Вешних Вод, д. 8, к. 1;5;;с166в
г. Москва, ул. Вешних Вод, д. 8, к. 1;6;;8в,с8в,34в,8в,8 в,8 б
г. Москва, ул. Вешних Вод, д. 8, к. 1;7;;216#5622,235#9822,213в,216#5622,321 в
г. Москва, ул. Вешних Вод, д. 8, к. 1;8;;269,69в
г. Москва, ул. Вешних Вод, д. 8, к. 2;1;;69в,69#3344,44в,57в,8#6995,6к9993
г. Москва, ул. Вешних Вод, д. 8, к. 3;1;;37в,33,9633,108 ,6933в,14в,90в6933,40,5,1
г. Москва, ул. Дудинка, д. 1;2;;6403,31в
г. Москва, ул. Дудинка, д. 1;4;;9401
г. Москва, ул. Дудинка, д. 2, к. 1;1;;9в,63в
г. Москва, ул. Егора Абакумова, д. 10, к. 1;3;;41 в
г. Москва, ул. Егора Абакумова, д. 10, к. 2;1;;7к0289,15 к 4730,15к4730,14к0813
г. Москва, ул. Егора Абакумова, д. 10, к. 2;2;;в23в4747,в25в4813
г. Москва, ул. Егора Абакумова, д. 10, к. 2;3;;33к6428
г. Москва, ул. Егора Абакумова, д. 11;1;;18к5081,16к3801,50к5445
г. Москва, ул. Егора Абакумова, д. 11;2;;50к6431,19к5337
г. Москва, ул. Егора Абакумова, д. 12;2;;13к5353,16к8493,23к6889
г. Москва, ул. Егора Абакумова, д. 2;1;; #22#3212,в22в3212,в50в5445,в16в5215,в30в1234,в 30 в 1234,в6в1576,#22#3212,р111р7936,в4в4942
г. Москва, ул. Егора Абакумова, д. 2;2;;50к8273,53к5575,52к1182,100к6985,50к7283
г. Москва, ул. Егора Абакумова, д. 2;3;;#95#4358,#126#9215,#95р4358,р100р4176,#91#6925,в95в4358,'',#98#6830,#108#4564,р98р6830,р124р4341,#128#2326,р95р4358
г. Москва, ул. Егора Абакумова, д. 3;1;;6к 3051,5 к 3307,5к3307,6к3051
г. Москва, ул. Егора Абакумова, д. 3;2;;11к3516,10к3772
г. Москва, ул. Егора Абакумова, д. 3;3;;14к5052,16к7372,16к 7372
г. Москва, ул. Егора Абакумова, д. 3;4;;22к7147,21к4930
г. Москва, ул. Егора Абакумова, д. 4;1;;в 7 в 1657,14в,19в,в7в1657,в4в2327,100р5445,в200в5445,в17в6478
г. Москва, ул. Егора Абакумова, д. 4;2;;р33р4527,в28в6545,в 40 в 4956
г. Москва, ул. Егора Абакумова, д. 4;3;;в55в5652,в4в2327
г. Москва, ул. Егора Абакумова, д. 4;4;;в66в6073,80в,77в,73 в,в68в5393,в 71 в 1365
г. Москва, ул. Егора Абакумова, д. 5;1;;к04к7079,90795,'',48к1021,к 4 к7970
г. Москва, ул. Егора Абакумова, д. 5;2;;30к2315,
г. Москва, ул. Егора Абакумова, д. 5;3;;58к8409,41к9481,49к1529
г. Москва, ул. Егора Абакумова, д. 6;1;;в71в9545,в40в1010
г. Москва, ул. Егора Абакумова, д. 6;2;;33 р.,33#,р60р1010
г. Москва, ул. Егора Абакумова, д. 6;3;;в57в8435,47в,58в,58 в,в47в3963
г. Москва, ул. Егора Абакумова, д. 6;4;;в100в5445,в75в5824
г. Москва, ул. Егора Абакумова, д. 7;1;;9к0748
г. Москва, ул. Егора Абакумова, д. 7;2;;30к0794
г. Москва, ул. Егора Абакумова, д. 7;3;;100к3337,100 к 3337,100 .3337
г. Москва, ул. Егора Абакумова, д. 7;4;;68к2469
г. Москва, ул. Егора Абакумова, д. 8;1;;в12в7472
г. Москва, ул. Егора Абакумова, д. 8;2;;в28в3875,в38в3161
г. Москва, ул. Егора Абакумова, д. 8;3;;в58в3585,в47в3963,в59в8436,в100в5445,#100#5445
г. Москва, ул. Егора Абакумова, д. 8;4;;в77в3234,69 в,в100в5445,в10в4040,в 10 в 4040,в62в2487
г. Москва, ул. Лосевская, д. 1, к. 1;1;;35в,23 .,231в
г. Москва, ул. Лосевская, д. 1, к. 1;2;;в40в9219в,59 в,71в,56в
г. Москва, ул. Лосевская, д. 1, к. 1;3;;,9876 в
г. Москва, ул. Лосевская, д. 1, к. 1;4;;127в,9876в,в117
г. Москва, ул. Лосевская, д. 1, к. 1;5;;157в,173в
г. Москва, ул. Лосевская, д. 1, к. 1;6;;с192в
г. Москва, ул. Лосевская, д. 1, к. 2;1;;415к8927,к413к3543,к422к5286,1,к404к2752
г. Москва, ул. Лосевская, д. 1, к. 2;2;;в370в 3738
г. Москва, ул. Лосевская, д. 1, к. 2;4;;к422к5286
г. Москва, ул. Лосевская, д. 1, к. 3;1;;444к6205,433к5295,441к0737,442к1349,к3766,5748209,490к0551,486к2347,486к8430,484к8249,483к4018,482к4470,456к3697,470к41,462к0262,461*9101,456к3697,455к5700,500к5445,471к0551
г. Москва, ул. Лосевская, д. 1, к. 3;2;;509 к 1651,532 к 7618,497к9894,511к6505,517к5359,509к1651,519к7126,511 к 6205,529к6197
г. Москва, ул. Лосевская, д. 1, к. 3;3;;554к7673,581к6894,563 6330,599к1403,578к1477
г. Москва, ул. Лосевская, д. 1, к. 4;2;;в640в5130
г. Москва, ул. Лосевская, д. 1, к. 4;4;;в791в4009
г. Москва, ул. Лосевская, д. 1, к. 4;6;;в903в8962
г. Москва, ул. Лосевская, д. 12;1;;2в4079,2в4079
г. Москва, ул. Лосевская, д. 12;2;;1 в 8925,1в8925,
г. Москва, ул. Лосевская, д. 12;3;;1 в 7495,1в7495
г. Москва, ул. Лосевская, д. 14;1;;4в7345,9в3457
г. Москва, ул. Лосевская, д. 14;2;;21в9854
г. Москва, ул. Лосевская, д. 20;1;;12в,21к8137,12к4025
г. Москва, ул. Лосевская, д. 20;2;;в34в5713,36к7129
