Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, б-р. Волжский, д. 26, к. 2;2;;301431,26в9500
г. Москва, б-р. Волжский, д. 26, к. 2;3;;48в,33в
г. Москва, б-р. Волжский, д. 26, к. 3;2;;2101,14 в
г. Москва, б-р. Волжский, д. 26, к. 3;3;;28 ,30
г. Москва, б-р. Волжский, д. 26, к. 4;1;;0000,13,9626
г. Москва, б-р. Волжский, д. 26, к. 4;2;;в21в8092,в24
г. Москва, б-р. Волжский, д. 26, к. 4;3;;2101
г. Москва, б-р. Волжский, д. 28;1;;в5в3463,в12в7194,в17в6134,в18в6472,в16в5074,в2в3422,в13в9349,в11в8591,в20в1511
г. Москва, б-р. Волжский, д. 28;2;;25в,28в
г. Москва, б-р. Волжский, д. 29, к. 1;3;;9876в
г. Москва, б-р. Волжский, д. 29, к. 1;4;;211в
г. Москва, б-р. Волжский, д. 29, к. 2;2;;73к0800
г. Москва, б-р. Волжский, д. 29, к. 2;3;;95в,90 91
г. Москва, б-р. Волжский, д. 29, к. 2;4;;116в,113d,в138в3314,129 ,в122в1530
г. Москва, б-р. Волжский, д. 29, к. 3;1;;71к2951,28 
г. Москва, б-р. Волжский, д. 29, к. 3;2;;44к2442,44,37к1529,59к3251/59,50к8537,50,68к9245,68,44к2443,44,41к4936
г. Москва, б-р. Волжский, д. 3, к. 1;1;;1,99,99,'',1111111111
г. Москва, б-р. Волжский, д. 3, к. 2;1;;100в,100
г. Москва, б-р. Волжский, д. 30;1;;5к1334,12к4191,5к1334
г. Москва, б-р. Волжский, д. 30;2;;21к2007,21к2007,21к2007
г. Москва, б-р. Волжский, д. 30;3;;49к0355,37 к 6631,42к9846,156,47к4082
г. Москва, б-р. Волжский, д. 31, к. 1;1;;"1к 62,100 63,64,100в / 65,в---10,100,100/46,100в 51в,8в; 15,100d 27,2к; 66"
г. Москва, б-р. Волжский, д. 31, к. 1;2;;095,083,78,60 ,075,099
г. Москва, б-р. Волжский, д. 31, к. 1;3;;к2025679,138к,к1983333,к1612075,'',к156,154к,в1512325,к1473209,в146в0856,143к,к1916749,к1892127,187,к178к1544,177 к,к1759405,170 ,к1660612/,в1364218,141
г. Москва, б-р. Волжский, д. 31, к. 1;4;;247,075
г. Москва, б-р. Волжский, д. 32, к. 1;1;;6006
г. Москва, б-р. Волжский, д. 32, к. 1;2;;в21в4018,в21в4118
г. Москва, б-р. Волжский, д. 32, к. 1;3;;12345,2345
г. Москва, б-р. Волжский, д. 32, к. 2;1;;4801,6620,1234,4205
г. Москва, б-р. Волжский, д. 32, к. 2;2;;345,38,36
г. Москва, б-р. Волжский, д. 32, к. 2;3;;в42в7161в,в59в0318в,в46в5891в,1234
г. Москва, б-р. Волжский, д. 34;1;;61в,45в,52в
г. Москва, б-р. Волжский, д. 36;1;;0,в15
г. Москва, б-р. Волжский, д. 36;2;;1234
г. Москва, б-р. Волжский, д. 36;3;;в44 7230,38в6983,40в5736,42в4990,32в5014,37в2269,35в1602,43в2651
г. Москва, б-р. Волжский, д. 39, к. 1;1;;126,126 ,19к7985
г. Москва, б-р. Волжский, д. 39, к. 1;2;;29 к1972,25к1854,в33в8007
г. Москва, б-р. Волжский, д. 39, к. 1;3;;79,38к0440
г. Москва, б-р. Волжский, д. 39, к. 1;4;67к2069;74к2400
г. Москва, б-р. Волжский, д. 39, к. 2;1;;150к3001,19к0501
г. Москва, б-р. Волжский, д. 39, к. 2;2;;034к0795,268,22 к 0725,29к2580,26к9617,22к0725
г. Москва, б-р. Волжский, д. 39, к. 2;3;;150к3003
г. Москва, б-р. Волжский, д. 39, к. 2;4;;150к3004,78к2757
г. Москва, б-р. Волжский, д. 39, к. 2;5;;79к7001
г. Москва, б-р. Волжский, д. 39, к. 3;1;;61к2573,5к2245,5 к 2245,3к3333
г. Москва, б-р. Волжский, д. 39, к. 3;2;;37к2293
г. Москва, б-р. Волжский, д. 39, к. 3;3;;51к1567
г. Москва, б-р. Волжский, д. 39, к. 3;4;67к2069;72к5020,66к0999,67к6739
г. Москва, б-р. Волжский, д. 39, к. 4;1;;10к1715,3к5653,259,20к4869
г. Москва, б-р. Волжский, д. 39, к. 4;2;;к32к1969,359,34к8921
г. Москва, б-р. Волжский, д. 39, к. 4;3;;48к6226,45к0066,44к3563,24
г. Москва, б-р. Волжский, д. 39, к. 4;4;67к2069;77 к 2277,61к1234,77к2277,74к6631
г. Москва, б-р. Волжский, д. 4, к. 1;1;;в76в1276,75в,в13в7597,в15в8019,в19в0446,в74в5418,в9в6771,в57,в54в1793,в3в8192,в26в0028
г. Москва, б-р. Волжский, д. 4, к. 2;1;;14в,9876 в,9876в,9876 в ,9876б,в23в3939в,в17в6395
г. Москва, б-р. Волжский, д. 4, к. 2;2;;78в,45в,в51в2001в,58в
г. Москва, б-р. Волжский, д. 4, к. 2;3;;в 92 в 5476 в,9876в,98в,91 в,91в,в81в8865в
г. Москва, б-р. Волжский, д. 4, к. 2;4;;в123,128к6100,1к2008
г. Москва, б-р. Волжский, д. 4, к. 3;1;;6в,в141в9291,в 22 в 0320 в
г. Москва, б-р. Волжский, д. 4, к. 3;2;;в70в5277,в45в2434,в58в2898
г. Москва, б-р. Волжский, д. 4, к. 3;3;;364,в98в4687
г. Москва, б-р. Волжский, д. 4, к. 3;4;;в115в7980,в122,в123в7503
г. Москва, б-р. Волжский, д. 40;1;;31в,87к7984,81в,101к2498,45к5690,60к1210,28к6965,60к1210,39 1841,80к2680,9 в,58к9044,44к1478
г. Москва, б-р. Волжский, д. 41, к. 4;1;;2к5693,1к9112,1к9112,'',1 к 9112,1 к 9112,*9112
г. Москва, б-р. Волжский, д. 42;1;;с15в
г. Москва, б-р. Волжский, д. 43;1;;в63в7282,в16в0059,в82в9403,в24в7123,в100в4988,в58589,в79в3597,в34в969,в29в9144,3 в
г. Москва, б-р. Волжский, д. 45;1;;6#5478,76р3324,38#4340,31#8531,39*7762,20#7417,41#0453,13#7651,25#6875,16#6485,126,15 # 8570,33#8003,2#1482,53#8491,10в7385,7#2015,63#7664
г. Москва, б-р. Волжский, д. 46, к. 1;1;;170,в24в0686
г. Москва, б-р. Волжский, д. 46, к. 1;2;;в28в7594
г. Москва, б-р. Волжский, д. 46, к. 2;1;;в100в7372
г. Москва, б-р. Волжский, д. 46, к. 2;2;;30в6923
г. Москва, б-р. Волжский, д. 46, к. 2;3;;30в6923
г. Москва, б-р. Волжский, д. 47;1;;100р100,74#134,в73в1595,1234,83к838
г. Москва, б-р. Волжский, д. 48;1;;8к2180,9к9319
г. Москва, б-р. Волжский, д. 48;2;;22,21в
г. Москва, б-р. Волжский, д. 48;4;;45к3028
г. Москва, б-р. Волжский, д. 49;1;;5 р.555,5р555,5#555
г. Москва, б-р. Волжский, д. 49;2;;5#555,5555,423,5#555,5р555,5р5555
г. Москва, б-р. Волжский, д. 5, к. 1;1;;1,9
г. Москва, б-р. Волжский, д. 5, к. 1;2;;177в,177
г. Москва, б-р. Волжский, д. 5, к. 1;3;;к1234
г. Москва, б-р. Волжский, д. 50, к. 2;1;;59в,67в,'',68в,103в,5в,05в,с27в,с7в,91в,87в,105в,10в,с105в,82в,10 в,46в,2в,58в
г. Москва, б-р. Волжский, д. 50/26;1;;3в,в100в7023,7 в
г. Москва, б-р. Волжский, д. 6, к. 1;1;;9к1209,18к9024,51к3596,44к3876,90к1385,13к4875,к90к1234,15к6087,56к7829,28к3685,61к2674,90к1234,12к3497,4к5769
г. Москва, б-р. Волжский, д. 8, к. 1;1;в42в2580;9876в,9876,в03в029029,в22в0320в
г. Москва, б-р. Волжский, д. 8, к. 2;1;78к1986;78к1986
г. Москва, кв-л. Волжский Бульвар 95-й, д. -, к. 3;3;;123в
г. Москва, кв-л. Волжский Бульвар 95-й, д. -, к. 3;4;;215в
г. Москва, кв-л. Волжский Бульвар 95-й, д. -, к. 6;1;;222,85в
г. Москва, пер. Мерзляковский, д. 10;1;;10к5791
г. Москва, пер. Мещерский, д. 10;1;#10#40702;#10#40702,#12#173,р14р6352,р19р6283,3 в,в30в6574,#188#2505,#9#1383
г. Москва, пер. Мещерский, д. 10;2;32в7256;в21в4616,в21в4616,в3в3786,в23в3851,21в,в 37 в 8496,в39в0247
г. Москва, пер. Мещерский, д. 10;3;в57в6275;в57в6275,в51в6278,в53в6307,в57в6275,в43в7506,в45в3875
г. Москва, пер. Мещерский, д. 2, к. 1;1;#18#2670;р19р6326,#19#6326
г. Москва, пер. Мещерский, д. 2, к. 1;2;30реш;30#,#39#0921,2637,#34#4568,#32#1927,#21#5302,215302
г. Москва, пер. Мещерский, д. 2, к. 1;3;в42в6424;в49в5276,в47в4651,в55в3592
г. Москва, пер. Мещерский, д. 2, к. 2;1;;22#,4#,#36,040#,041#,044#,45#,47#,#6#5522,02,20#,26#
г. Москва, пер. Мещерский, д. 2, к. 2;2;;82 в,49в,91в,в90в4538,86в
г. Москва, пер. Мещерский, д. 2, к. 2;3;;137в
г. Москва, пер. Мещерский, д. 2, к. 2;4;;в171в6020,147в,в158в2487,169в,1654751,156в,в154в1746
г. Москва, пер. Мещерский, д. 4;1;;в49в6239,в1в3615,в4в7970,14 в,в17в7632,15в,в9в0795,в48в6239
г. Москва, пер. Мещерский, д. 4;2;;в22в4545,в21в9473,в36в6926,в24в7051,в26в8237,в27в8156,в28в7214,в29в 3274,в31в3935,в32в9431
г. Москва, пер. Мещерский, д. 4;3;;в53в1351,в59в0532,в43в8656,в44в0643
г. Москва, пер. Мещерский, д. 6;1;в1в5724;в1в5724,в3в7684,в16в1412,в4в6560,в13в5278
г. Москва, пер. Мещерский, д. 6;2;в27в8156;в38в4384,в36в6926,26в8237,в28в7214,28б7214,в21в9473
г. Москва, пер. Мещерский, д. 6;3;к45к4329;к45к4329,#54#8712,#53#6425,в100в8437,42р,#41#1369,#46#7673,#58#3753,в56в3463,в55р5212
г. Москва, пер. Мещерский, д. 6, к. 2;1;58к2521;к43417к434,к48к4842,19в,к23к5522,41в,к48к4842,44,в5
г. Москва, пер. Мещерский, д. 6, к. 2;2;;91в,в102,68,71 в,88в
г. Москва, пер. Мещерский, д. 8, к. 1;1;;в 15в 4064
г. Москва, пер. Мещерский, д. 8, к. 1;2;;в34в4762
г. Москва, пер. Мещерский, д. 8, к. 1;3;;*43*5643*,#55#5212,54#,#52#2128,#51р0256,#49#7346,#45#4329,#59# 6576,р58р3753,#49#7346,#42#3232
г. Москва, пр-кт. Рязанский, д. 15, к. 1;1;к6к7631;к6к7631
г. Москва, пр-кт. Рязанский, д. 15, к. 1;2;;#38#7010,#21#2051,#24#5675,р23р8598,#23#8598
г. Москва, пр-кт. Рязанский, д. 15, к. 1;3;к42к9591;к42к9591
г. Москва, пр-кт. Рязанский, д. 15, к. 2;1;;9р628
г. Москва, пр-кт. Рязанский, д. 15, к. 2;2;9к696;9к696
г. Москва, пр-кт. Рязанский, д. 15, к. 2;3;;88к999,888р999
г. Москва, пр-кт. Рязанский, д. 19, к. 1;1;к2к2735;к2к2735
г. Москва, пр-кт. Рязанский, д. 19, к. 1;2;к423;к423
г. Москва, пр-кт. Рязанский, д. 19, к. 1;3;;60 #,41#
г. Москва, пр-кт. Рязанский, д. 19, к. 2;1;к423;к423
г. Москва, пр-кт. Рязанский, д. 19, к. 2;2;к423;к423
г. Москва, пр-кт. Рязанский, д. 19, к. 2;3;;р55р2654
г. Москва, пр-кт. Рязанский, д. 21;1;к21к3521;к21к3521
г. Москва, пр-кт. Рязанский, д. 21;2;;в 40,в24в2452,в35в6825,40 в,в31в7939
г. Москва, пр-кт. Рязанский, д. 21;3;;в44в2632,46в,в49в2520
г. Москва, пр-кт. Рязанский, д. 23;1;;р10р6748,#20#4505,16 #
г. Москва, пр-кт. Рязанский, д. 23;2;;#26#6232,*24#6395,р28р7565,р32р7345,р36р7871,36 #,37#,#38#5728,#27#0632
г. Москва, пр-кт. Рязанский, д. 23;3;;50к8356,42к3663
г. Москва, пр-кт. Рязанский, д. 25;1;;#13 # 5054,10*5364,#1#3258,*8#6263,6р,#4#8734,3#2#376,#2#1376
г. Москва, пр-кт. Рязанский, д. 25;2;;29#,#31#2371,р70р2025,#23#5628,#25#3716,#34#6248,#26
г. Москва, пр-кт. Рязанский, д. 25;3;;54#,#47#2084,#49#2603,р50р4597
г. Москва, пр-кт. Рязанский, д. 27;1;к4727;к4727
г. Москва, пр-кт. Рязанский, д. 27;2;к4727;к4727
г. Москва, пр-кт. Рязанский, д. 27;3;к4727;к4727
г. Москва, пр-кт. Рязанский, д. 27;5;109к555;109к555
г. Москва, пр-кт. Рязанский, д. 27;6;83к541;83к541
г. Москва, пр-кт. Рязанский, д. 27;7;;в7970
г. Москва, пр-кт. Рязанский, д. 27;8;;в154в3852,в2056в146,в144в5934,в141в8071
г. Москва, пр-кт. Рязанский, д. 31;1;;6в,с54в
г. Москва, пр-кт. Рязанский, д. 31;2;;14#6148,с16в,15в
г. Москва, пр-кт. Рязанский, д. 31;3;;54#9377,29#1991,35#6165,33*7788,33#7788,32#4839
г. Москва, пр-кт. Рязанский, д. 31;4;;19#5181,#39#1929,#43#1804,*50*
г. Москва, пр-кт. Рязанский, д. 31;5;;123р123,59#6266,52р321,123#123
г. Москва, пр-кт. Рязанский, д. 32;1;;в8в5736
г. Москва, пр-кт. Рязанский, д. 32;2;;в16в1709
г. Москва, пр-кт. Рязанский, д. 33;1;;б 2954,1
г. Москва, пр-кт. Рязанский, д. 33;2;;в34в5670,67в,в21в6236,в23,в51в0236,в25в3230,в32в3724,в44в4345
г. Москва, пр-кт. Рязанский, д. 33;3;;с59в,59в
г. Москва, пр-кт. Рязанский, д. 33;4;;93в,2566,2566
г. Москва, пр-кт. Рязанский, д. 33;5;;#423,р423
г. Москва, пр-кт. Рязанский, д. 34;1;;1к8405
г. Москва, пр-кт. Рязанский, д. 34;2;;3434,24к1759,38к6602,31к4241
г. Москва, пр-кт. Рязанский, д. 34;3;;39к6530,53к4427,41к9466,50в,54к6719
г. Москва, пр-кт. Рязанский, д. 35;1;;#7р3595,1,19#19#8546,#16#3263,#7#3595
г. Москва, пр-кт. Рязанский, д. 35;2;;#40#8952,29#,р39р 2627,#39#2627,*39*2627,#36#0165,0,23#,#17#7579,33в
г. Москва, пр-кт. Рязанский, д. 37;1;;15#,р7р5617,#4#7026
г. Москва, пр-кт. Рязанский, д. 37;2;;в32в1372
г. Москва, пр-кт. Рязанский, д. 37;3;;49 в,39в
г. Москва, пр-кт. Рязанский, д. 38;1;;06в,14в,17 в,в51в1238
г. Москва, пр-кт. Рязанский, д. 38;2;;26к6494,26к6494
г. Москва, пр-кт. Рязанский, д. 38;3;;в55в 1360
г. Москва, пр-кт. Рязанский, д. 41/2;1;;"124;2-9,124, 15,124 15,124"
г. Москва, пр-кт. Рязанский, д. 41/2;2;;0,34 в.,33 
г. Москва, пр-кт. Рязанский, д. 42/1;1;;в15в6272,в7в9736,в6в5261,в1в5638,в3в3828
г. Москва, пр-кт. Рязанский, д. 42/1;2;;в21в6716,в34в8765,в23в1645,в38в9245,31 в.,в37в5163,в26в4261,в35в6320
г. Москва, пр-кт. Рязанский, д. 42/1;3;;в52в6567
г. Москва, пр-кт. Рязанский, д. 42/1;4;;в78в9590,25к7625,в73в1765,в65в9737
г. Москва, пр-кт. Рязанский, д. 42/1;5;;83к6594,в89в5323,в93в6706,в93в6706,в94в4321,в95в3953
г. Москва, пр-кт. Рязанский, д. 44;1;;в20в1839,в11в4295,в2в6273,в8в3746,в8в3746
г. Москва, пр-кт. Рязанский, д. 44;2;;в33в6781
г. Москва, пр-кт. Рязанский, д. 44;3;;в49в3042,в43в3735
г. Москва, пр-кт. Рязанский, д. 44;4;;р61р7296,р73р1765,#70#4042
г. Москва, пр-кт. Рязанский, д. 44;5;;в85в4784,в99в3542
г. Москва, пр-кт. Рязанский, д. 45, к. 1;1;1212;3в,12
г. Москва, пр-кт. Рязанский, д. 45, к. 1;2;;18к2812
г. Москва, пр-кт. Рязанский, д. 45, к. 1;3;;25к1436,23к1425
г. Москва, пр-кт. Рязанский, д. 45, к. 1;4;;1к1515,1 к 1515
г. Москва, пр-кт. Рязанский, д. 45, к. 1;5;;50к5774,49к2276,48к4557
г. Москва, пр-кт. Рязанский, д. 45, к. 1;6;;55к5990,51к7755,55к5990,52к 6274,60к2955,52к7264,54-3326,50к5346,58к6625,54к3326
г. Москва, пр-кт. Рязанский, д. 45, к. 1;7;;1к1488,69к3520,70к0211,77р403
г. Москва, пр-кт. Рязанский, д. 45, к. 1;8;;1,76к3816
г. Москва, пр-кт. Рязанский, д. 45, к. 3;2;;60к0417,90,42к8008,59к8856
г. Москва, пр-кт. Рязанский, д. 45, к. 4;1;;3,в13в,к11,в7в6889,6к,в4в1830,в23
г. Москва, пр-кт. Рязанский, д. 45, к. 4;2;;"1945/66в,1945/35в,1945 ; 30в,1945/30в"
г. Москва, пр-кт. Рязанский, д. 45, к. 4;3;;95 в,1945,111 в,в109в2131,112в
г. Москва, пр-кт. Рязанский, д. 47, к. 1;1;;111,1
г. Москва, пр-кт. Рязанский, д. 47, к. 1;2;;31в,48в,23в,23,99в
г. Москва, пр-кт. Рязанский, д. 47, к. 1;4;;43,45,50,55
г. Москва, пр-кт. Рязанский, д. 47, к. 2;1;;9к3665,9к3665
г. Москва, пр-кт. Рязанский, д. 47, к. 2;2;;27в,39в
г. Москва, пр-кт. Рязанский, д. 47, к. 2;3;;в49в4732,d58d2465,в51
г. Москва, пр-кт. Рязанский, д. 47, к. 2;4;в73в3543;в64в8510,в75в6042,в79в0348
г. Москва, пр-кт. Рязанский, д. 47, к. 3;1;;17 в,в14в9345,в21в5139,в7в3073
г. Москва, пр-кт. Рязанский, д. 47, к. 3;2;;в26в5172,в 36в 0107,в23в0686,в 26 в 5172
г. Москва, пр-кт. Рязанский, д. 47, к. 3;3;;б54б4643,42в,в60в 5639,в55в6042,в56в0107
г. Москва, пр-кт. Рязанский, д. 47, к. 3;4;;в66в2749,в81в2320,в64в1543
г. Москва, пр-кт. Рязанский, д. 48;1;;в16в 6732,4в,в83в1678,в84в3518
г. Москва, пр-кт. Рязанский, д. 48;2;;в59в6523
г. Москва, пр-кт. Рязанский, д. 48;3;;в45в3612,в91в2105,в52в0385,б54б3805
г. Москва, пр-кт. Рязанский, д. 48;4;;в67в4962
г. Москва, пр-кт. Рязанский, д. 48;5;;в93в8631
г. Москва, пр-кт. Рязанский, д. 49, к. 1;1;;в16в3626,03,100 к6718,в7в4827,в5в6285,в5в6 285
г. Москва, пр-кт. Рязанский, д. 49, к. 1;2;;в64в2747,в26в8258,в32в6238,в23в3035,в39в2013,в46в4561
г. Москва, пр-кт. Рязанский, д. 49, к. 1;3;;в1554, в5634,в4868,в5634
г. Москва, пр-кт. Рязанский, д. 49, к. 1;4;;в74в7462,в70в5028,в66в3592,в61в2565,в71в4659
г. Москва, пр-кт. Рязанский, д. 49, к. 1;5;;91к5922
г. Москва, пр-кт. Рязанский, д. 49, к. 2;1;;17 в
г. Москва, пр-кт. Рязанский, д. 49, к. 2;2;;32 в,1945
г. Москва, пр-кт. Рязанский, д. 49, к. 2;3;;47в,57в,59в
г. Москва, пр-кт. Рязанский, д. 49, к. 2;4;;в73в5523
г. Москва, пр-кт. Рязанский, д. 49, к. 3;1;;17з,10к4403
г. Москва, пр-кт. Рязанский, д. 49, к. 3;3;;к6892,44к6892
г. Москва, пр-кт. Рязанский, д. 49, к. 3;4;;в75в1712
г. Москва, пр-кт. Рязанский, д. 49, к. 4;1;;в9в0795,2 в
г. Москва, пр-кт. Рязанский, д. 49, к. 4;2;;в29в2317,в37в2986
г. Москва, пр-кт. Рязанский, д. 49, к. 4;3;;42в,в52в7257
г. Москва, пр-кт. Рязанский, д. 50;2;;27в4646,31в7901,40в9146,22в9374,23в7330,38в9220,32в3815,24в9637,21в2750
г. Москва, пр-кт. Рязанский, д. 50;3;;44в,в44
г. Москва, пр-кт. Рязанский, д. 51;1;;в11в7857,в13в2324
г. Москва, пр-кт. Рязанский, д. 51;2;;в43в7852,в51в2393,в52в6152
г. Москва, пр-кт. Рязанский, д. 51;3;;3к2003
г. Москва, пр-кт. Рязанский, д. 51;4;;104в,б100б6728
г. Москва, пр-кт. Рязанский, д. 51;5;;100,163,25,134в,000000
г. Москва, пр-кт. Рязанский, д. 52;1;;52,9в7141,4в3197,2в0074
г. Москва, пр-кт. Рязанский, д. 52;2;;28в5260,39в3913,30в5584
г. Москва, пр-кт. Рязанский, д. 52;3;;8192
г. Москва, пр-кт. Рязанский, д. 52;4;;2805
г. Москва, пр-кт. Рязанский, д. 52;5;;82б,82 в
г. Москва, пр-кт. Рязанский, д. 53;1;;137.,137 ,137,137 6,73 и 
г. Москва, пр-кт. Рязанский, д. 53;2;;12к9502,в36в7850
г. Москва, пр-кт. Рязанский, д. 53;3;;р27р9693,р 27 р 9693
г. Москва, пр-кт. Рязанский, д. 53, к. 2;1;;100к1234
г. Москва, пр-кт. Рязанский, д. 53, к. 2;3;;127в
г. Москва, пр-кт. Рязанский, д. 54;1;;5280
г. Москва, пр-кт. Рязанский, д. 54;2;;27в9240,26в5022,25в2899,23в3716,40в4217,35в7487,21в3748,35в74в87
г. Москва, пр-кт. Рязанский, д. 54;4;;62в 8983,67в3155
г. Москва, пр-кт. Рязанский, д. 54;5;;с95в,86
г. Москва, пр-кт. Рязанский, д. 58, к. 1;1;;к11к2238к,в6в5969в,19в
г. Москва, пр-кт. Рязанский, д. 58, к. 1;2;;в61в2945,60,в38в8001,в44в9401
г. Москва, пр-кт. Рязанский, д. 58, к. 1;3;;92 ,77к
г. Москва, пр-кт. Рязанский, д. 58, к. 1;4;;3439
г. Москва, пр-кт. Рязанский, д. 58, к. 1;5;;4860
г. Москва, пр-кт. Рязанский, д. 58, к. 1;6;;в164,161в,163в
г. Москва, пр-кт. Рязанский, д. 58, к. 1;7;;212в,224в,218 
г. Москва, пр-кт. Рязанский, д. 58, к. 1;9;;270в
г. Москва, пр-кт. Рязанский, д. 60;1;;11в ,в46в4681в,17в,16в
г. Москва, пр-кт. Рязанский, д. 60;3;;82в,81 в
г. Москва, пр-кт. Рязанский, д. 60;4;;в136в6197,5934,в142в4341,123в,в130в3991,в125в3232,в127в3045,в126в8707,1,в127 в3045,в141в9291,128 в,121в,в15в7980,в109в0071
г. Москва, пр-кт. Рязанский, д. 60;5;;157 ,147к1417
г. Москва, пр-кт. Рязанский, д. 60;6;197к7071;0,173к8656
г. Москва, пр-кт. Рязанский, д. 60;7;;221в,215в,207в
г. Москва, пр-кт. Рязанский, д. 60;8;;248к5854,260к44442,260к4442
